1478292034.81599998	3188.90999999999985
1478292054.02399993	3187.42000000000007
1478292060.16799998	3187.73000000000002
1478292067.86299992	3187.32999999999993
1478292095.36999989	3187.32000000000016
1478292117.20300007	3188.65000000000009
1478292173.08800006	3187.23999999999978
1478292194.34299994	3189.23999999999978
1478292206.18400002	3187.67000000000007
1478292214.27399993	3189.46000000000004
1478292230.50099993	3187.98000000000002
1478292231.46399999	3185.0300000000002
1478292232.58899999	3183
1478292244.45900011	3183.73000000000002
1478292245.43300009	3179.76999999999998
1478292245.58999991	3175.4699999999998
1478292247.63000011	3178.40999999999985
1478292269.01099992	3180.98999999999978
1478292272.0710001	3178
1478292273.66100001	3175.69999999999982
1478292273.91599989	3171.51999999999998
1478292275.90499997	3173.40999999999985
1478292283.90499997	3170.98999999999978
1478292284.15899992	3166.69999999999982
1478292287.74000001	3169.2199999999998
1478292292.8210001	3167.92999999999984
1478292293.79399991	3163.30000000000018
1478292294.05299997	3158.98999999999978
1478292294.97099996	3160.88000000000011
1478292299.05500007	3163.30000000000018
1478292303.86400008	3163.42999999999984
1478292304.8900001	3158.11999999999989
1478292305.0999999	3154.05000000000018
1478292305.66400003	3156
1478292306.07800007	3161.38999999999987
1478292306.89299989	3165.25
1478292307.148	3169.67000000000007
1478292307.875	3174.25
1478292308.12299991	3177.48999999999978
1478292329.79900002	3175.26999999999998
1478292369.98699999	3174.23999999999978
1478292395.49499989	3174.26000000000022
1478292396.06299996	3169.09000000000015
1478292396.21700001	3165.98999999999978
1478292399.95499992	3167.86999999999989
1478292404.35500002	3166.11999999999989
1478292405.27800012	3162.9699999999998
1478292405.43099999	3159.78999999999996
1478292407.23699999	3162.98999999999978
1478292416.5079999	3164.05000000000018
1478292417.42199993	3159.15999999999985
1478292417.67700005	3153.98000000000002
1478292419.33299994	3156.55999999999995
1478292431.51900005	3156.86999999999989
1478292432.38100004	3160.26000000000022
1478292436.4289999	3158.32000000000016
1478292453.17400002	3159.76000000000022
1478292453.42199993	3164.32999999999993
1478292469.65499997	3164.23999999999978
1478292470.86999989	3173.36999999999989
1478292472.5150001	3170.23000000000002
1478292487.49399996	3173.07999999999993
1478292487.84599996	3177.53999999999996
1478292492.26399994	3175.28999999999996
1478292495.22799993	3177.48000000000002
1478292495.73099995	3180.84999999999991
1478292501.71700001	3178.65999999999985
1478292502.67199993	3188.61999999999989
1478292503.41499996	3186.67999999999984
1478292513.64899993	3189.01000000000022
1478292524.61599994	3187.92999999999984
1478292525.68199992	3192.46000000000004
1478292525.83999991	3196.71000000000004
1478292526.50699997	3193.92000000000007
1478292526.87299991	3191.17000000000007
1478292527.83500004	3187
1478292528.14499998	3182.46000000000004
1478292529.15899992	3174.42999999999984
1478292530.02800012	3178.15999999999985
1478292535.48699999	3175.94999999999982
1478292545.46300006	3177.57999999999993
1478292598.83200002	3179.57999999999993
1478292619.96000004	3178.07999999999993
1478292658.06399989	3179.4699999999998
1478292695.28399992	3180.76000000000022
1478292755.50300002	3179.51000000000022
1478292756.5250001	3180.17999999999984
1478292770.58500004	3181.88999999999987
1478292771.56399989	3179.05999999999995
1478292782.65799999	3181.26999999999998
1478292784.96000004	3179.07000000000016
1478292800.67700005	3181.57999999999993
1478292820.6960001	3180.5300000000002
1478292848.704	3178.82999999999993
1478292858.94700003	3175.5300000000002
1478292859.82800007	3176.82999999999993
1478292860.08100009	3179.86000000000013
1478292866.93199992	3177.88999999999987
1478292873.94499993	3175.86999999999989
1478292883.10800004	3174.07999999999993
1478292894.00300002	3172.15999999999985
1478292895.01900005	3170.03999999999996
1478292896.2420001	3170.53999999999996
1478292897.11199999	3164.84000000000015
1478292897.11199999	3164.84000000000015
1478292897.16700006	3159.61000000000013
1478292898.148	3162.48000000000002
1478292904.54999995	3160.92000000000007
1478292905.6730001	3153.15999999999985
1478292905.6730001	3153.15999999999985
1478292906.38899994	3146.92999999999984
1478292907.31200004	3150
1478292937.60299993	3148.9699999999998
1478292959.11199999	3147.17000000000007
1478292975.44000006	3148.9699999999998
1478292990.43899989	3146.23999999999978
1478292990.59299994	3143.63999999999987
1478292991.81399989	3133.23999999999978
1478292993.51099992	3135.55999999999995
1478293017.61100006	3136.5
1478293018.63100004	3130.78999999999996
1478293018.78500009	3125.5300000000002
1478293019.66499996	3122.40000000000009
1478293019.9690001	3119.55000000000018
1478293021.70700002	3115.94000000000005
1478293021.91300011	3112.44999999999982
1478293022.57200003	3114.09000000000015
1478293024.88199997	3116.51000000000022
1478293030.36400008	3119.4699999999998
1478293053.55200005	3121.48999999999978
1478293077.73600006	3124.11999999999989
1478293097.08400011	3125.0300000000002
1478293108.13499999	3126.73000000000002
1478293138.13599992	3129.23000000000002
1478293159.19000006	3130.82999999999993
1478293160.00399995	3129.65000000000009
1478293171.06900001	3131.4699999999998
1478293204.36299992	3133.61999999999989
1478293233.34100008	3134.38000000000011
1478293256.52099991	3135.92000000000007
1478293259.28600001	3133.71000000000004
1478293262.898	3136.36000000000013
1478293282.51099992	3136.76999999999998
1478293313.62800002	3137.30999999999995
1478293317.77600002	3134.57000000000016
1478293320.78399992	3137.07000000000016
1478293354.02999997	3136.11999999999989
1478293375.09800005	3137.11999999999989
1478293420.352	3137.19999999999982
1478293428.51799989	3138.63999999999987
1478293451.5940001	3138.7800000000002
1478293452.61100006	3134.67000000000007
1478293455.53500009	3136.19000000000005
1478293461.477	3138.82000000000016
1478293464.24300003	3136.67999999999984
1478293478.35700011	3137.17000000000007
1478293478.51399994	3140.32000000000016
1478293481.43099999	3137.57000000000016
1478293513.62700009	3138.48000000000002
1478293555.81299996	3140.19000000000005
1478293567.77200007	3139.67999999999984
1478293569.92499995	3152.11999999999989
1478293570.90100002	3156.65999999999985
1478293571.10599995	3161.23000000000002
1478293572.13199997	3159.23000000000002
1478293573.05800009	3155.15000000000009
1478293595.91400003	3156.82999999999993
1478293602.14700007	3157.11000000000013
1478293603.16499996	3162.42999999999984
1478293603.26600003	3167.38000000000011
1478293604.96300006	3164.63999999999987
1478293621.12599993	3165.5
1478293622.8670001	3172.26999999999998
1478293677.3900001	3171.71000000000004
1478293678.20000005	3175.63000000000011
1478293678.40300012	3180.32000000000016
1478293694.18199992	3177.9699999999998
1478293700.14100003	3179.25
1478293710.27699995	3177.63000000000011
1478293714.66599989	3178.86000000000013
1478293756.98699999	3178.32000000000016
1478293806.00300002	3180.05999999999995
1478293809.99600005	3179.76000000000022
1478293864.13599992	3180.59999999999991
1478293865.25099993	3176.5300000000002
1478293866.0769999	3178.32999999999993
1478293866.94899988	3191.86999999999989
1478293868.22799993	3187.48000000000002
1478293870.06900001	3185.92000000000007
1478293878.9920001	3187.26999999999998
1478293880.01600003	3190.42999999999984
1478293880.07299995	3193.4699999999998
1478293882.27999997	3189.98999999999978
1478293895.23600006	3188.96000000000004
1478293896.3269999	3192.76999999999998
1478293901.31599998	3190.78999999999996
1478293906.38899994	3187.36000000000013
1478293909.24300003	3189.76999999999998
1478293929.43799996	3190.2199999999998
1478293930.26399994	3186.88000000000011
1478293931.43499994	3189.28999999999996
1478293950.48200011	3188.19000000000005
1478293968.71600008	3187.01000000000022
1478293969.57999992	3191.17999999999984
1478293972.96300006	3189.36999999999989
1478293976.40100002	3188.69000000000005
1478293999.53600001	3188.19000000000005
1478294052.68099999	3188.34000000000015
1478294062.65899992	3189.2199999999998
1478294239.62800002	3188.46000000000004
1478294275.602	3189.01000000000022
1478294346.94400001	3189.88999999999987
1478294411.16199994	3188.73000000000002
1478294419.41199994	3191.03999999999996
1478294423.35299993	3189.34999999999991
1478294441.45799994	3190.84000000000015
1478294444.42799997	3188.82999999999993
1478294451.44000006	3190.5
1478294516.66400003	3189.4699999999998
1478294574.87299991	3187.25
1478294575.84699988	3190.09000000000015
1478294583.06100011	3188.17000000000007
1478294583.9289999	3192.34000000000015
1478294584.98699999	3190.7199999999998
1478294588.88599992	3189.11999999999989
1478294691.4920001	3188.19000000000005
1478294692.52200007	3191.86000000000013
1478294693.35100007	3188.94000000000005
1478294704.75500011	3187.90000000000009
1478294709.55999994	3186.98000000000002
1478294711.48000002	3184.78999999999996
1478294721.33599997	3182.51000000000022
1478294723.796	3180.03999999999996
1478294727.43899989	3177.32000000000016
1478294734.59800005	3174.92999999999984
1478294745.39899993	3172.55000000000018
1478294751.49000001	3170.4699999999998
1478294761.53200006	3168.09000000000015
1478294763.77800012	3171.30000000000018
1478294765.7650001	3168.98999999999978
1478294769.67499995	3167.19999999999982
