0.89999, 0.03797, 0.03164, 0.00000, 0.03164, 0.00000, 0.00000, 0.00000,
1.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,  
0.03164, 0.00000, 0.86873, 0.03797, 0.03164, 0.00000, 0.03164, 0.00000,
0.00000, 0.00000, 1.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,
0.03164, 0.00000, 0.03164, 0.00000, 0.86873, 0.03797, 0.03164, 0.00000,
0.00000, 0.00000, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000, 0.00000,
0.00000, 0.00000, 0.03164, 0.00000, 0.03164, 0.00000, 0.89999, 0.03797,
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 1.00000, 0.00000,
