1478292034.81599998	3188.90999999999985
1478292232.58899999	3183
1478292245.58999991	3175.4699999999998
1478292258.75	3180.55000000000018
1478292273.91599989	3171.51999999999998
1478292293.79399991	3163.30000000000018
1478292304.8900001	3158.11999999999989
1478292306.89299989	3165.25
1478292307.875	3174.25
1478292396.06299996	3169.09000000000015
1478292405.27800012	3162.9699999999998
1478292417.67700005	3153.98000000000002
1478292432.38100004	3160.26000000000022
1478292454.19300008	3167.15000000000009
1478292470.86999989	3173.36999999999989
1478292482.48900008	3168.2800000000002
1478292487.84599996	3177.53999999999996
1478292502.67199993	3188.61999999999989
1478292525.83999991	3196.71000000000004
1478292526.87299991	3191.17000000000007
1478292528.14499998	3182.46000000000004
1478292529.15899992	3174.42999999999984
1478292557.84599996	3179.82999999999993
1478292874.10100007	3174.48999999999978
1478292895.1789999	3168.73000000000002
1478292897.16700006	3159.61000000000013
1478292898.30200005	3164.69000000000005
1478292905.6730001	3153.15999999999985
1478292906.38899994	3146.92999999999984
1478292907.47199988	3152.23000000000002
1478292938.54500008	3147.17000000000007
1478292991.81399989	3133.23999999999978
1478293018.78500009	3125.5300000000002
1478293019.9690001	3119.55000000000018
1478293021.91300011	3112.44999999999982
1478293027.75200009	3118.36999999999989
1478293073.84699988	3123.4699999999998
1478293122.98900008	3128.57999999999993
1478293184.16499996	3133.69999999999982
1478293282.66599989	3139.07999999999993
1478293477.59200001	3133.63000000000011
1478293478.51399994	3140.32000000000016
1478293569.92499995	3152.11999999999989
1478293571.10599995	3161.23000000000002
1478293573.05800009	3155.15000000000009
1478293603.16499996	3162.42999999999984
1478293622.8670001	3172.26999999999998
1478293678.40300012	3180.32000000000016
1478293866.94899988	3191.86999999999989
1478293868.9460001	3185.25
1478293880.01600003	3190.42999999999984
1478294053.76900005	3185.34999999999991
1478294062.81599998	3190.36999999999989
1478294705.42000008	3185.19999999999982
1478294723.796	3180.03999999999996
1478294731.68400002	3174.80000000000018
1478294751.64499998	3167.88000000000011
1478294780.727	3162.32999999999993
1478294789.74699998	3157.23000000000002
1478294795.92199993	3164.78999999999996
1478294797.09699988	3170.59999999999991
1478294804.84100008	3165.17999999999984
1478294814.88199997	3160.13999999999987
1478294822.03900003	3154.80000000000018
1478294823.87199998	3162.5
1478294825.05800009	3170.78999999999996
1478294828.85299993	3165.67000000000007
1478294842.05299997	3158.67000000000007
1478294856.33299994	3147.59999999999991
1478294858.08400011	3137.94999999999982
1478294859.06500006	3130.15000000000009
1478294863.8829999	3123.73000000000002
1478294864.86299992	3116.86999999999989
1478294868.86599994	3110.86000000000013
1478294868.9230001	3105.03999999999996
1478294870.10299993	3099.26999999999998
1478294873.11400008	3104.46000000000004
1478294873.88400006	3097.73000000000002
1478294874.03999996	3091.26999999999998
1478294875.16499996	3084.26999999999998
1478294876.18199992	3090.05999999999995
1478294881.25900006	3081.55999999999995
1478294882.28399992	3071.48999999999978
1478294884.18499994	3077.15000000000009
1478294890.27099991	3068.26000000000022
1478294894.22000003	3074.09000000000015
1478294897.28200006	3067.67000000000007
1478294904.2420001	3060.69000000000005
1478294916.38199997	3053.90000000000009
1478294919.49799991	3059.90000000000009
1478294931.47399998	3064.90999999999985
1478294943.39899993	3070.19000000000005
1478294964.36599994	3075.84999999999991
1478294978.69499993	3082
1478294992.81299996	3087.59000000000015
1478295007.90899992	3093.26000000000022
1478295027.80299997	3098.65999999999985
1478295049.19499993	3103.94000000000005
1478295067.04500008	3108.96000000000004
1478295091.39400005	3114.73999999999978
1478295131.23900008	3120.07000000000016
1478295137.36400008	3127.44999999999982
1478295142.227	3139.80999999999995
1478295147.15199995	3151.15000000000009
1478295148.23000002	3159.36999999999989
1478295150.16799998	3164.75
1478295155.13700008	3159.48999999999978
1478295190.37400007	3154.4699999999998
1478295233.59599996	3149.32000000000016
1478295272.56399989	3144.11000000000013
1478295294.87199998	3131.17000000000007
1478295295.95000005	3123.57000000000016
1478295305.92000008	3129.11000000000013
1478295341.90499997	3123.98999999999978
1478295361.21600008	3115.67999999999984
1478295377.43899989	3120.69000000000005
1478295472.47199988	3125.90000000000009
1478295609.9920001	3131.34999999999991
1478295623.28600001	3125.86999999999989
1478295639.40400004	3120.09000000000015
1478295673.60700011	3125.94000000000005
1478295709.55900002	3130.96000000000004
1478295892.273	3125.86000000000013
1478295905.17799997	3120.17000000000007
1478295914.28900003	3114.7800000000002
1478295920.2249999	3108.55999999999995
1478295926.46399999	3103.21000000000004
1478295936.34899998	3097.57000000000016
1478295949.29399991	3092.03999999999996
1478295969.50600004	3086.94000000000005
1478296026.648	3081.76000000000022
1478296098.19300008	3076.38000000000011
1478296103.06699991	3067.96000000000004
1478296104.07999992	3062.44999999999982
1478296104.24399996	3057.09000000000015
1478296105.20799994	3062.53999999999996
1478296126.29500008	3057.15999999999985
1478296129.102	3046.84000000000015
1478296130.18199992	3040.46000000000004
1478296138.26999998	3033.98999999999978
1478296139.09299994	3024.51999999999998
1478296140.11599994	3014.28999999999996
1478296141.04500008	3005.73000000000002
1478296144.421	3010.84999999999991
1478296152.46000004	3002.32000000000016
1478296162.398	3008.01999999999998
1478296169.30900002	3000.84000000000015
1478296169.46700001	2993.05999999999995
1478296170.5940001	2984.23000000000002
1478296171.51600003	2991.01999999999998
1478296178.6329999	2996.11000000000013
1478296188.4519999	3001.17999999999984
1478296206.43400002	3006.48000000000002
1478296221.63400006	3012.13000000000011
1478296241.66199994	3017.2199999999998
1478296257.67400002	3022.4699999999998
1478296274.75399995	3028.21000000000004
1478296299.77600002	3033.4699999999998
1478296329.91899991	3038.48999999999978
1478296361.34500003	3043.55000000000018
1478296366.21499991	3052.51999999999998
1478296366.37299991	3059.07999999999993
1478296367.28999996	3065.13999999999987
1478296370.31299996	3072.13000000000011
1478296382.0150001	3066.82000000000016
1478296454.34899998	3061.51000000000022
1478296634.18099999	3072.63000000000011
1478296649.10800004	3067.23999999999978
1478296671.26900005	3074.98999999999978
1478296672.45000005	3080
1478296676.28900003	3074.7199999999998
1478296699.82500005	3085.42000000000007
1478296705.5710001	3080.34000000000015
1478296726.66300011	3090.44000000000005
1478296732.65100002	3085.32000000000016
