1478292197.356	3188.64	3
1478292197.416	3189.2	2
1478292198.076	3187.58	3
1478292198.439	3186.54	3
1478292199.058	3187.1	3
1478292199.473	3187.78	3
1478292200.08	3189.15	3
1478292200.493	3189.36	3
1478292201.157	3188.63	3
1478292201.416	3188.36	3
1478292203.363	3189.98	3
1478292204.038	3188.25	3
1478292204.293	3187.51	2
1478292205.365	3188.84	3
1478292205.421	3189.13	2
1478292206.184	3187.67	3
1478292206.336	3186.42	2
1478292207.053	3187.15	3
1478292207.307	3188.19	2
1478292208.076	3188.84	3
1478292208.328	3189.05	2
1478292210.182	3188.28	3
1478292210.238	3187.82	2
1478292211.197	3188.55	3
1478292211.357	3189.05	2
1478292212.173	3189.56	3
1478292212.378	3190.5	2
1478292213.199	3189.81	3
1478292213.356	3188.78	2
1478292214.274	3189.46	3
1478292214.378	3190.26	2
1478292215.097	3190.39	3
1478292216.162	3189.16	3
1478292216.529	3188.41	3
1478292217.436	3188.93	3
1478292217.743	3189.52	3
1478292218.612	3189.09	3
1478292218.816	3188.16	2
1478292219.489	3188.53	3
1478292219.791	3188.95	3
1478292220.512	3188.76	3
1478292221.735	3187.92	3
1478292222.603	3188.4	3
1478292222.81	3188.74	2
1478292223.584	3188.38	3
1478292224.191	3188.07	3
1478292224.503	3187.91	3
1478292225.121	3188.95	3
1478292225.323	3189.68	2
1478292226.093	3188.83	3
1478292226.544	3188.58	3
1478292227.471	3189.54	3
1478292227.676	3190.14	2
1478292228.082	3188.87	3
1478292228.651	3187.48	3
1478292229.155	3188.48	3
1478292229.42	3189.65	3
1478292230.186	3188.85	3
1478292230.501	3187.98	3
1478292231.464	3185.03	3
1478292232.434	3184.8	3
1478292232.589	3183	2
1478292233.308	3181.62	3
1478292233.464	3180.54	2
1478292234.237	3181.94	3
1478292234.395	3182.98	2
1478292235.411	3183.48	3
1478292235.561	3184.06	2
1478292236.484	3183.35	3
1478292236.543	3182.31	2
1478292237.508	3182.95	3
1478292237.661	3183.55	2
1478292238.523	3183.31	3
1478292238.625	3183.15	2
1478292239.243	3182.54	3
1478292239.653	3182.66	3
1478292240.317	3183.68	3
1478292241.235	3184.33	3
1478292241.49	3185.01	2
1478292242.256	3184.17	3
1478292242.424	3182.97	2
1478292243.335	3183.44	3
1478292243.391	3184.17	2
1478292244.459	3183.73	3
1478292245.433	3179.77	3
1478292245.59	3175.47	2
1478292246.511	3176.59	3
1478292247.63	3178.41	3
1478292247.89	3178.72	3
1478292248.862	3178.48	3
1478292250.662	3177.99	3
1478292250.867	3178.52	2
1478292251.836	3178.77	3
1478292252.502	3179.27	3
1478292252.711	3178.99	2
1478292253.378	3178.32	3
1478292254.45	3178.18	3
1478292254.655	3177.36	2
1478292255.535	3178.25	3
1478292256.45	3179.27	3
1478292256.704	3180.22	2
1478292257.559	3179.83	3
1478292257.773	3179.16	2
1478292258.75	3180.55	3
1478292259.772	3177.26	3
1478292260.332	3178.29	3
1478292260.645	3179.13	3
1478292261.658	3178.83	3
1478292262.337	3178.5	3
1478292263.454	3179.57	3
1478292263.656	3180.67	2
1478292264.468	3179.83	3
1478292264.625	3178.75	2
1478292265.645	3179.18	3
1478292265.851	3179.76	2
1478292266.905	3179.64	3
1478292267.83	3178.94	3
1478292267.997	3178.63	2
1478292268.71	3179.98	3
1478292269.011	3180.99	3
1478292269.676	3180.85	3
1478292269.933	3180.59	1
1478292270.604	3180.21	3
1478292270.81	3179.58	2
1478292272.071	3178	3
1478292272.742	3178.63	3
1478292273.144	3178.97	3
1478292273.661	3175.7	3
1478292273.916	3171.52	2
1478292274.836	3171.26	3
1478292275.194	3171.96	3
1478292275.905	3173.41	3
1478292276.21	3175.05	3
1478292276.826	3174.7	3
1478292277.129	3173.32	3
1478292278.091	3174.05	3
1478292279.038	3172.84	3
1478292279.711	3173.93	3
1478292279.961	3175.25	2
1478292280.941	3174.9	3
1478292281.756	3174.63	3
1478292282.062	3174.11	3
1478292282.727	3174.6	3
1478292283.035	3175.36	3
1478292283.905	3170.99	3
1478292284.159	3166.7	2
1478292285.903	3167.9	3
1478292286.06	3168.11	2
1478292286.721	3167.98	3
1478292286.874	3168.23	2
1478292287.74	3169.22	3
1478292287.9	3169.73	2
1478292288.769	3169.2	3
1478292288.828	3168.58	2
1478292289.436	3168.77	3
1478292289.805	3168.53	3
1478292290.631	3168.85	3
1478292290.934	3169.62	3
1478292291.596	3169.13	3
1478292291.904	3168.01	3
1478292292.568	3167.7	3
1478292292.821	3167.93	2
1478292293.794	3163.3	3
1478292294.053	3158.99	3
1478292294.768	3159.92	3
1478292294.971	3160.88	2
1478292295.889	3162.15	3
1478292296.042	3162.87	2
1478292296.763	3163.13	3
1478292297.019	3163.4	3
1478292297.826	3162.03	3
1478292297.979	3160.91	2
1478292298.799	3161.52	3
1478292299.055	3163.3	3
1478292299.78	3164.51	3
1478292300.035	3164.38	2
1478292300.741	3163.52	3
1478292300.9	3162.58	2
1478292301.714	3163.07	3
1478292301.871	3163.88	2
1478292302.891	3163.73	3
1478292303.864	3163.43	3
1478292304.89	3158.12	3
1478292305.1	3154.05	2
1478292305.664	3156	3
1478292306.078	3161.39	3
1478292306.893	3165.25	3
1478292307.148	3169.67	2
1478292307.875	3174.25	3
1478292308.123	3177.49	2
1478292308.949	3179.13	3
1478292309.153	3178.93	2
1478292309.828	3178.08	3
1478292310.036	3176.99	2
1478292311.047	3176.29	3
1478292311.827	3176.85	3
1478292312.122	3177.85	3
1478292312.944	3177.4	3
1478292313.1	3176.77	2
1478292313.871	3176.07	3
1478292314.026	3175.37	2
1478292314.485	3176.26	3
1478292314.803	3176.86	3
1478292315.565	3177.27	3
1478292315.775	3177.92	2
1478292316.532	3177.04	3
1478292316.953	3176.22	3
1478292317.505	3176.78	3
1478292317.875	3176.89	3
1478292318.523	3176.24	3
1478292318.938	3175.76	3
1478292319.645	3175.41	3
1478292320.008	3174.96	3
1478292320.727	3175.93	3
1478292320.889	3176.65	2
1478292321.856	3175.27	3
1478292322.686	3176.03	3
1478292323.706	3176.3	3
1478292323.86	3176.42	2
1478292324.624	3177.12	3
1478292324.931	3177.44	3
1478292325.697	3176.17	3
1478292326.16	3175.69	3
1478292326.777	3176.39	3
1478292327.036	3176.23	3
1478292327.598	3176.4	3
1478292328.052	3176.9	3
1478292328.988	3176.77	3
1478292329.799	3175.27	3
1478292329.857	3174.07	2
1478292330.617	3175.07	3
1478292330.819	3176.14	2
1478292331.787	3175.02	3
1478292331.943	3174.75	2
1478292332.756	3176.13	3
1478292333.679	3175.11	3
1478292334.139	3174.18	3
1478292334.905	3174.92	3
1478292335.061	3176.12	2
1478292335.831	3176.43	3
1478292335.884	3176.6	2
1478292336.601	3175.67	3
1478292337.059	3174.92	3
1478292337.724	3175.26	3
1478292338.075	3175.63	3
1478292339.108	3176.96	3
1478292339.263	3178.22	2
1478292339.781	3175.61	3
1478292339.986	3173.45	2
1478292340.807	3174.3	3
1478292340.963	3174.94	2
1478292342.039	3174.05	3
1478292342.81	3173.81	3
1478292343.113	3174.23	3
1478292343.781	3174.77	3
1478292343.987	3175.03	2
1478292344.549	3174.57	3
1478292345.974	3175.25	3
1478292346.031	3175.43	2
1478292346.842	3175.03	3
1478292347	3174.41	2
1478292347.819	3174.55	3
1478292347.872	3175.03	2
1478292350.025	3175.87	3
1478292350.892	3176.67	3
1478292351.865	3175.65	3
1478292352.022	3174.5	2
1478292352.634	3174.73	3
1478292352.931	3175.19	3
1478292354.016	3174.79	3
1478292354.269	3174.29	2
1478292355.088	3174.85	3
1478292355.944	3175.94	3
1478292356.17	3176.62	2
1478292356.876	3175.69	3
1478292357.079	3174.9	2
1478292357.995	3173.35	3
1478292359.13	3173.51	3
1478292359.945	3175.02	3
1478292360.003	3175.69	2
1478292360.819	3175.07	3
1478292361.788	3174.6	3
1478292362.049	3174.15	3
1478292362.816	3175.23	3
1478292362.971	3175.99	2
1478292363.641	3174.87	3
1478292364	3174.14	3
1478292364.88	3175.12	3
1478292364.933	3175.72	2
1478292366.111	3175.89	3
1478292367.077	3175.63	3
1478292367.284	3175.34	2
1478292368.926	3174.15	3
1478292369.233	3175.27	3
1478292369.987	3174.24	3
1478292370.142	3173.04	2
1478292370.809	3173.36	3
1478292371.021	3173.9	2
1478292371.931	3174.52	3
1478292372.235	3175.28	3
1478292372.914	3174.7	3
1478292373.121	3174.1	2
1478292373.725	3175	3
1478292374.808	3174.8	3
1478292374.962	3175.08	2
1478292375.733	3174.71	3
1478292376.092	3173.75	3
1478292376.955	3174.84	3
1478292378.077	3175.22	3
1478292378.136	3175.58	2
1478292378.996	3174.81	3
1478292379.156	3174.12	2
1478292379.93	3175.23	3
1478292380.083	3175.61	2
1478292380.957	3174.79	3
1478292381.115	3174.25	2
1478292381.981	3174.57	3
1478292382.188	3174.78	2
1478292383.046	3172.98	3
1478292383.201	3171.9	2
1478292383.928	3174.28	3
1478292384.234	3176.43	3
1478292385.154	3175.8	3
1478292385.259	3174.59	2
1478292386.182	3175.14	3
1478292387.2	3173.46	3
1478292388.02	3173.65	3
1478292388.224	3173.97	2
1478292388.841	3174.11	3
1478292389.811	3174.79	3
1478292390.266	3174.97	3
1478292392.007	3175.21	3
1478292392.174	3174.91	2
1478292393.089	3173.9	3
1478292394.155	3173.55	3
1478292394.459	3174.51	3
1478292395.434	3175.42	3
1478292395.495	3174.26	2
1478292396.063	3169.09	3
1478292396.217	3165.99	2
1478292397.131	3166.82	3
1478292397.336	3167.56	2
1478292398.155	3168.49	3
1478292399.288	3167.7	3
1478292399.955	3167.87	3
1478292400.247	3168.59	3
1478292401.036	3169.29	3
1478292402.314	3168.53	3
1478292403.128	3169.37	3
1478292403.382	3170.32	2
1478292404.251	3168.08	3
1478292404.355	3166.12	2
1478292405.278	3162.97	3
1478292405.431	3159.79	2
1478292406.207	3160.23	3
1478292406.416	3161.24	2
1478292407.237	3162.99	3
1478292407.391	3164.01	2
1478292408.106	3163.71	3
1478292409.195	3163.95	3
1478292411.129	3162.29	3
1478292411.334	3162.52	2
1478292412.403	3162.13	3
1478292413.176	3162.96	3
1478292413.436	3164.09	3
1478292414.195	3163.81	3
1478292414.449	3163.4	2
1478292415.075	3162.24	3
1478292415.33	3161.16	2
1478292416.351	3162.58	3
1478292416.508	3164.05	2
1478292417.422	3159.16	3
1478292417.677	3153.98	2
1478292418.499	3154.68	3
1478292419.333	3156.56	3
1478292420.005	3157.17	3
1478292420.308	3158.1	3
1478292421.076	3157.99	3
1478292421.232	3158.47	2
1478292421.949	3158	3
1478292422.209	3157.11	3
1478292423.075	3156.84	3
1478292423.127	3157.63	2
1478292424.054	3158.03	3
1478292424.106	3157.13	2
1478292425.032	3158.38	3
1478292425.952	3158.7	3
1478292426.353	3157.11	3
1478292427.069	3157.54	3
1478292427.225	3157.66	2
1478292428.04	3157.97	3
1478292429.161	3157.78	3
1478292429.317	3156.5	2
1478292430.177	3157.43	3
1478292430.379	3158.45	2
1478292431.31	3157.57	3
1478292431.519	3156.87	2
1478292432.381	3160.26	3
1478292433.309	3158.9	3
1478292433.981	3158	3
1478292434.18	3157.85	2
1478292434.992	3158.11	3
1478292436.429	3158.32	3
1478292437.048	3157.58	3
1478292437.412	3156.83	3
1478292438.069	3157.89	3
1478292438.384	3159.46	3
1478292439.145	3159.17	3
1478292439.405	3157.84	3
1478292440.171	3158.41	3
1478292440.327	3159.25	2
1478292441.144	3158.74	3
1478292441.351	3158.46	2
1478292442.321	3157.94	3
1478292443.243	3156.32	3
1478292443.394	3155.61	2
1478292444.544	3158.25	3
1478292444.747	3160.17	2
1478292445.717	3156.45	3
1478292446.605	3159.82	3
1478292447.384	3158.98	3
1478292447.639	3158.1	2
1478292448.454	3157.38	3
1478292448.656	3156.88	2
1478292449.277	3157.83	3
1478292449.435	3159.08	2
1478292450.35	3158.53	3
1478292451.325	3157.54	3
1478292451.382	3157.03	2
1478292452.05	3158.44	3
1478292452.298	3159.59	2
1478292453.174	3159.76	3
1478292453.422	3164.33	2
1478292454.193	3167.15	3
1478292454.301	3165.47	2
1478292455.422	3164.75	3
1478292456.137	3164.13	3
1478292456.293	3163.99	2
1478292457.36	3164.13	3
1478292458.079	3163.85	3
1478292459.213	3164.24	3
1478292459.267	3164.39	2
1478292460.187	3164.83	3
1478292460.537	3165.46	3
1478292461.214	3165.36	3
1478292461.367	3165.2	2
1478292462.585	3164.93	3
1478292462.739	3164.4	2
1478292463.358	3164.81	3
1478292463.412	3165.02	2
1478292464.072	3163.95	3
1478292464.331	3163.25	3
1478292465.347	3163.69	3
1478292465.509	3163.99	2
1478292466.318	3164.87	3
1478292466.377	3165.8	2
1478292467.141	3164.12	3
1478292467.549	3162.72	3
1478292469.393	3163.34	3
1478292469.655	3164.24	3
1478292470.87	3173.37	3
1478292471.695	3172.8	3
1478292472.515	3170.23	3
1478292473.135	3170.07	3
1478292473.345	3170.29	2
1478292474.36	3170.01	3
1478292475.277	3170.33	3
1478292475.385	3170.19	2
1478292476.501	3169.63	3
1478292476.703	3169.02	2
1478292477.422	3170.73	3
1478292478.342	3170.28	3
1478292479.169	3170.39	3
1478292479.427	3170.97	3
1478292480.146	3170.21	3
1478292480.435	3169.13	3
1478292481.165	3169.45	3
1478292481.516	3170.18	3
1478292482.184	3169.02	3
1478292482.489	3168.28	3
1478292483.147	3169	1
1478292483.453	3169.29	3
1478292484.322	3169.56	3
1478292485.344	3168.44	3
1478292485.5	3168.1	2
1478292486.424	3168.78	3
1478292486.629	3168.6	2
1478292487.494	3173.08	3
1478292487.846	3177.54	3
1478292488.625	3175.93	3
1478292488.778	3174.92	2
1478292489.44	3176.23	3
1478292489.642	3177.2	2
1478292490.366	3176.61	3
1478292490.524	3176.12	2
1478292491.238	3176.25	3
1478292491.503	3175.66	3
1478292492.264	3175.29	3
1478292493.184	3173.6	3
1478292493.595	3172.83	3
1478292494.566	3176	3
1478292495.228	3177.48	3
1478292495.731	3180.85	3
1478292496.558	3182.02	3
1478292496.712	3181.2	2
1478292497.582	3180.6	3
1478292497.738	3179.95	2
1478292498.244	3180.48	3
1478292498.557	3180.98	3
1478292499.428	3180.05	3
1478292499.678	3179.53	2
1478292500.593	3179.77	3
1478292501.462	3179.06	3
1478292501.717	3178.66	2
1478292502.672	3188.62	3
1478292503.415	3186.68	3
1478292503.571	3185.52	2
1478292504.292	3186.05	3
1478292504.49	3186.72	2
1478292505.413	3186.07	3
1478292505.616	3185.11	2
1478292506.584	3185.5	3
1478292506.644	3185.87	2
1478292507.262	3184.69	3
1478292507.416	3184.21	2
1478292508.381	3185.48	3
1478292508.587	3186.24	2
1478292509.457	3184.96	3
1478292509.613	3184.28	2
1478292510.531	3184.98	3
1478292510.685	3185.7	2
1478292511.551	3185.32	3
1478292512.578	3187.66	3
1478292512.733	3188.43	2
1478292513.649	3189.01	3
1478292513.907	3190.21	3
1478292514.882	3191.09	3
1478292515.603	3190.36	3
1478292515.861	3189.54	3
1478292516.772	3189.26	3
1478292516.986	3188.98	2
1478292517.799	3188.75	3
1478292518.004	3188.96	2
1478292518.725	3190.53	3
1478292518.927	3191.48	2
1478292519.596	3189.78	3
1478292519.8	3188.57	2
1478292520.715	3189.05	3
1478292520.876	3189.51	2
1478292521.281	3188.31	3
1478292522.623	3188.71	3
1478292523.28	3189.33	3
1478292523.544	3189.66	3
1478292524.301	3188.6	3
1478292524.616	3187.93	3
1478292525.682	3192.46	3
1478292525.84	3196.71	2
1478292526.507	3193.92	3
1478292526.873	3191.17	3
1478292527.835	3187	3
1478292528.145	3182.46	3
1478292529.159	3174.43	3
1478292530.028	3178.16	3
1478292530.717	3176.35	3
1478292530.87	3175.41	2
1478292531.687	3177.66	3
1478292532.558	3177.91	3
1478292533.385	3177.71	3
1478292534.408	3176.9	3
1478292534.858	3176.79	3
1478292535.487	3175.95	3
1478292535.782	3175.15	3
1478292536.653	3176.88	3
1478292536.81	3178.53	2
1478292537.628	3177.53	3
1478292538.403	3176.21	3
1478292538.647	3176.86	2
1478292539.525	3177.16	3
1478292540.397	3177.29	3
1478292540.697	3177.81	3
1478292541.617	3177.55	3
1478292542.44	3176.89	3
1478292542.646	3176.46	2
1478292543.419	3176.89	3
1478292543.617	3178.28	2
1478292544.492	3177.37	3
1478292544.643	3175.74	2
1478292545.463	3177.58	3
1478292545.665	3179.08	2
1478292546.844	3179.4	3
1478292547.561	3178.11	3
1478292547.718	3176.49	2
1478292548.433	3177.03	3
1478292548.586	3177.9	2
1478292549.505	3177.48	3
1478292549.561	3176.71	2
1478292550.479	3176.24	3
1478292550.731	3176.07	2
1478292552.118	3176.22	3
1478292552.574	3176.88	3
1478292552.834	3177.7	3
1478292553.748	3177.93	3
1478292553.905	3177.45	2
1478292554.41	3177.27	3
1478292554.93	3177.74	3
1478292555.487	3178.02	3
1478292555.999	3177.91	3
1478292557.022	3177.56	3
1478292557.63	3178.46	3
1478292557.846	3179.83	2
1478292558.718	3179.71	3
1478292558.973	3178.22	2
1478292559.639	3177.64	3
1478292559.89	3178.18	2
1478292560.913	3178.36	3
1478292561.782	3177.18	3
1478292562.038	3176.33	3
1478292563.06	3178.79	3
1478292563.817	3179.45	3
1478292564.746	3177.78	3
1478292565.048	3176.63	3
1478292565.919	3176.48	3
1478292566.129	3176.07	2
1478292567.048	3180.09	3
1478292567.66	3178.33	3
1478292567.818	3176.5	2
1478292568.534	3177.35	3
1478292568.885	3177.48	3
1478292569.508	3177.32	3
1478292569.811	3177.56	3
1478292570.484	3176.99	3
1478292571.503	3178.14	3
1478292571.802	3179.28	3
1478292572.765	3179.39	3
1478292572.829	3178.47	2
1478292573.594	3177.53	3
1478292573.953	3176.96	3
1478292574.616	3177.5	3
1478292574.87	3178.27	2
1478292575.538	3178.39	3
1478292576.818	3177.6	3
1478292577.119	3176.68	3
1478292578.242	3177.1	3
1478292578.857	3177.83	3
1478292579.113	3178.27	3
1478292579.63	3177.6	3
1478292580.088	3176.69	3
1478292580.6	3177.14	3
1478292580.955	3177.67	3
1478292581.931	3177.39	3
1478292582.09	3177.55	2
1478292582.951	3178.46	3
1478292583.109	3179.86	2
1478292583.618	3178.99	3
1478292584.188	3177.51	3
1478292584.545	3177.36	3
1478292585.016	3178.11	3
1478292585.621	3179.44	3
1478292586.03	3179.84	3
1478292586.903	3179.3	3
1478292587.71	3178.66	3
1478292588.851	3178.38	3
1478292589.106	3177.55	2
1478292590.078	3177.81	3
1478292590.899	3178.17	3
1478292591.102	3178.62	2
1478292591.924	3176.88	3
1478292592.798	3177.04	3
1478292592.955	3177.56	2
1478292593.822	3178.07	3
1478292593.979	3178.29	2
1478292595.771	3178.09	3
1478292595.974	3177.55	2
1478292596.685	3178.17	3
1478292596.991	3179.26	3
1478292597.711	3178.83	3
1478292597.961	3178.37	2
1478292598.832	3179.58	3
1478292599.084	3180.47	2
1478292599.648	3178.47	3
1478292599.949	3176.97	3
1478292600.667	3177.78	3
1478292600.875	3178.5	2
1478292601.742	3178.61	3
1478292602.814	3178.72	3
1478292602.874	3179.57	2
1478292603.795	3179.68	3
1478292603.846	3179.24	2
1478292604.909	3178.56	3
1478292604.969	3177.97	2
1478292607.075	3178.55	3
1478292607.882	3179.71	3
1478292608.093	3180.38	2
1478292608.96	3178.43	3
1478292609.829	3178.2	3
1478292609.934	3178.75	2
1478292610.651	3178.18	3
1478292611.055	3177.97	3
1478292611.726	3178.96	3
1478292612.078	3180.07	3
1478292612.833	3179.67	3
1478292612.952	3178.92	2
1478292613.66	3178.58	3
1478292614.179	3178.22	3
1478292615.145	3178.72	3
1478292615.859	3179.78	3
1478292616.176	3180.51	3
1478292616.938	3179.19	3
1478292617.096	3178.02	2
1478292618.06	3178.36	3
1478292618.993	3177.9	3
1478292619.147	3178.23	2
1478292619.96	3178.08	3
1478292620.254	3177.09	3
1478292620.982	3178.11	3
1478292621.236	3179.34	2
1478292622.26	3179.1	3
1478292622.948	3177.71	3
1478292623.689	3178.43	3
1478292624.152	3178.99	3
1478292624.758	3179.11	3
1478292625.115	3179.38	3
1478292626.03	3178.84	3
1478292626.086	3178.56	2
1478292627.207	3177.69	3
